Point,WF (mV),WFRA (mV),WFDel (mV),Std WF,GD (au),Std GD,Z Height (um),User,Time(Secs),,
326,-518.0,-517.2,-3.1,2.9,298.1,0.5,0.00,1.2,184.439,,
327,-514.9,-515.5,0.0,2.9,298.0,0.5,0.00,1.3,185.000,,
328,-514.2,-515.7,0.7,2.9,298.1,0.5,0.00,1.3,185.577,,
329,-517.4,-515.5,-2.4,2.9,298.0,0.5,0.00,1.3,186.155,,
330,-514.6,-515.4,0.3,2.9,298.3,0.5,0.00,1.4,186.732,,
331,-514.7,-515.5,0.2,2.9,298.2,0.5,0.00,1.4,187.309,,
332,-513.3,-514.2,1.6,2.9,298.1,0.5,0.00,1.3,187.886,,
333,-514.6,-514.2,0.3,2.9,298.0,0.5,0.00,0.4,188.432,,
334,-513.6,-513.9,1.3,2.9,298.1,0.5,0.00,1.2,188.994,,
335,-509.8,-512.7,5.1,2.8,298.3,0.5,0.00,1.2,189.571,,
336,-512.3,-511.9,2.7,2.9,298.3,0.5,0.00,1.2,190.148,,
337,-518.7,-513.6,-3.8,2.9,298.2,0.5,0.00,1.2,190.725,,
338,-520.4,-517.1,-5.5,2.9,298.1,0.5,0.00,1.3,191.303,,
339,-522.2,-520.4,-7.3,2.9,298.2,0.5,0.00,1.3,191.880,,
340,-516.4,-519.7,-1.5,2.9,298.1,0.5,0.00,1.3,192.457,,
341,-515.9,-518.1,-0.9,2.9,298.2,0.5,0.00,1.3,193.034,,
342,-514.7,-515.7,0.2,2.9,298.1,0.5,0.00,1.4,193.596,,
343,-522.4,-517.7,-7.5,2.9,298.2,0.5,0.00,1.4,194.173,,
344,-515.0,-517.4,-0.1,2.9,298.2,0.5,0.00,1.4,194.750,,
345,-513.0,-516.8,1.9,2.9,298.2,0.5,0.00,1.4,195.327,,
346,-518.2,-515.4,-3.3,2.9,298.2,0.5,0.00,1.4,195.905,,
347,-515.9,-515.7,-1.0,2.9,298.1,0.5,0.00,1.3,196.497,,
348,-513.6,-515.9,1.3,2.9,298.2,0.5,0.00,1.4,197.075,,
349,-518.0,-515.8,-3.1,2.9,298.3,0.5,0.00,1.3,197.652,,
350,-514.7,-515.4,0.2,2.9,298.1,0.5,0.00,1.4,198.213,,
351,-517.1,-516.6,-2.2,2.9,297.9,0.5,0.00,0.4,198.775,,
352,-521.5,-517.8,-6.6,2.9,298.0,0.5,0.00,0.6,199.352,,
353,-516.2,-518.3,-1.3,2.9,298.0,0.5,0.00,1.2,199.914,,
354,-518.1,-518.6,-3.1,2.9,298.1,0.5,0.00,1.2,200.491,,
355,-517.9,-517.4,-3.0,2.9,298.1,0.5,0.00,1.2,201.068,,
356,-518.5,-518.2,-3.6,2.9,298.3,0.5,0.00,1.2,201.645,,
357,-512.7,-516.4,2.2,2.9,298.0,0.5,0.00,1.2,202.223,,
358,-518.9,-516.7,-4.0,2.9,297.9,0.5,0.00,1.3,202.800,,
359,-520.4,-517.4,-5.5,2.9,298.2,0.5,0.00,1.3,203.377,,
360,-516.3,-518.5,-1.4,2.9,297.8,0.5,0.00,1.3,203.939,,
361,-517.3,-518.0,-2.4,2.9,297.9,0.5,0.00,1.4,204.516,,
362,-522.3,-518.7,-7.4,2.9,298.0,0.5,0.00,1.4,205.093,,
363,-516.2,-518.6,-1.3,2.9,297.8,0.5,0.00,1.3,205.670,,
364,-522.3,-520.3,-7.4,2.9,298.0,0.5,0.00,-0.5,206.216,,
365,-516.2,-518.2,-1.3,2.9,298.0,0.5,0.00,1.3,206.778,,
366,-511.4,-516.6,3.6,2.9,298.0,0.5,0.00,1.4,207.339,,
367,-511.5,-513.0,3.4,2.9,298.2,0.5,0.00,1.3,207.917,,
368,-516.5,-513.1,-1.6,2.9,298.2,0.5,0.00,1.4,208.494,,
369,-518.9,-515.7,-4.0,2.9,297.9,0.5,0.00,1.4,209.071,,
370,-521.8,-519.1,-6.9,2.9,298.0,0.5,0.00,1.3,209.648,,
371,-521.1,-520.6,-6.1,2.9,298.0,0.5,0.00,1.3,210.225,,
372,-513.4,-518.8,1.5,2.9,298.0,0.5,0.00,1.3,210.818,,
373,-513.5,-516.0,1.4,2.9,298.1,0.5,0.00,1.4,211.458,,
374,-515.8,-514.2,-0.9,2.9,298.2,0.5,0.00,1.4,212.035,,
375,-519.8,-516.4,-4.9,2.9,297.8,0.5,0.00,1.3,212.612,,
376,-518.4,-518.0,-3.5,2.9,298.2,0.5,0.00,1.4,213.189,,
377,-515.2,-517.8,-0.3,2.9,298.1,0.5,0.00,-0.3,213.751,,
378,-517.1,-516.9,-2.2,2.9,298.0,0.5,0.00,1.1,214.313,,
379,-517.0,-516.4,-2.1,2.9,297.8,0.5,0.00,1.1,214.890,,
380,-513.4,-515.8,1.6,2.9,297.8,0.5,0.00,1.1,215.467,,
381,-516.6,-515.6,-1.7,2.9,298.0,0.5,0.00,1.1,216.044,,
382,-514.7,-514.9,0.2,2.9,298.2,0.5,0.00,1.1,216.621,,
383,-515.5,-515.6,-0.6,2.9,297.9,0.5,0.00,1.2,217.199,,
384,-513.9,-514.7,1.0,2.9,298.0,0.5,0.00,1.2,217.776,,
385,-512.2,-513.8,2.8,2.9,298.1,0.5,0.00,1.2,218.353,,
386,-517.7,-514.6,-2.7,2.9,298.0,0.5,0.00,1.3,218.930,,
387,-519.8,-516.5,-4.9,2.9,298.0,0.5,0.00,1.2,219.507,,
388,-511.6,-516.3,3.3,2.9,298.0,0.5,0.00,1.3,220.085,,
389,-519.9,-517.1,-5.0,2.9,298.0,0.5,0.00,1.4,220.646,,
390,-513.9,-515.1,1.0,2.9,297.8,0.5,0.00,1.4,221.208,,
391,-517.9,-517.3,-3.0,2.9,297.9,0.5,0.00,1.4,221.801,,
392,-513.0,-515.0,1.9,2.9,297.9,0.5,0.00,1.4,222.378,,
393,-515.2,-515.4,-0.3,2.9,298.1,0.5,0.00,1.3,222.955,,
394,-512.5,-513.6,2.5,2.9,297.9,0.5,0.00,1.3,223.548,,
395,-516.2,-514.6,-1.3,2.9,297.8,0.5,0.00,1.2,224.141,,
396,-517.2,-515.3,-2.3,2.9,297.8,0.5,0.00,1.2,224.718,,
397,-519.6,-517.7,-4.7,2.9,297.8,0.5,0.00,1.3,225.279,,
398,-515.3,-517.4,-0.4,2.9,298.1,0.5,0.00,1.4,225.857,,
399,-512.7,-515.9,2.2,2.9,297.9,0.5,0.00,1.3,226.449,,
400,-519.1,-515.7,-4.2,2.9,297.8,0.5,0.00,1.2,227.027,,
401,-517.0,-516.3,-2.0,2.9,298.0,0.5,0.00,1.3,227.588,,
402,-511.2,-515.8,3.7,2.9,297.7,0.5,0.00,1.4,228.165,,
403,-513.3,-513.8,1.6,2.9,297.7,0.5,0.00,1.4,228.743,,
404,-512.3,-512.3,2.6,2.9,298.0,0.6,0.00,1.4,229.320,,
405,-514.7,-513.4,0.3,2.9,297.8,0.6,0.00,1.3,229.913,,
406,-515.2,-514.0,-0.3,2.9,298.0,0.6,0.00,1.4,230.490,,
407,-521.0,-516.9,-6.1,2.9,297.7,0.6,0.00,1.3,231.067,,
408,-511.0,-515.7,3.9,2.9,298.0,0.6,0.00,1.3,231.660,,
409,-515.2,-515.7,-0.3,2.9,297.7,0.6,0.00,1.3,232.221,,
410,-514.5,-513.6,0.4,2.9,298.1,0.6,0.00,1.4,232.814,,
411,-515.2,-515.0,-0.3,2.9,298.0,0.6,0.00,1.3,233.376,,
412,-517.0,-515.6,-2.1,2.9,298.0,0.6,0.00,1.4,233.953,,
413,-519.9,-517.4,-5.0,2.9,298.0,0.6,0.00,1.3,234.530,,
414,-513.6,-516.8,1.4,2.9,297.9,0.6,0.00,1.3,235.107,,
415,-510.4,-514.6,4.5,2.9,297.9,0.6,0.00,1.3,235.685,,
416,-516.2,-513.4,-1.3,2.9,297.7,0.6,0.00,1.4,236.262,,
417,-516.0,-514.2,-1.0,2.9,297.8,0.6,0.00,1.3,236.855,,
418,-522.4,-518.2,-7.5,2.9,297.9,0.6,0.00,1.2,237.447,,
419,-520.7,-519.7,-5.8,2.9,298.3,0.6,0.00,1.2,238.025,,
420,-515.9,-519.7,-1.0,2.9,297.7,0.6,0.00,1.3,238.602,,
421,-516.1,-517.6,-1.2,2.9,297.7,0.6,0.00,1.3,239.179,,
422,-516.1,-516.0,-1.2,2.9,297.6,0.6,0.00,1.3,239.756,,
423,-512.6,-514.9,2.4,2.9,297.7,0.6,0.00,1.3,240.333,,
424,-511.7,-513.5,3.2,2.9,297.9,0.6,0.00,1.3,240.895,,
425,-517.7,-514.0,-2.8,2.9,297.7,0.6,0.00,1.4,241.472,,
426,-512.1,-513.8,2.8,2.9,298.0,0.6,0.00,1.4,242.049,,
427,-514.5,-514.8,0.4,2.9,297.9,0.6,0.00,1.4,242.627,,
428,-517.4,-514.7,-2.5,2.9,297.7,0.6,0.00,1.3,243.219,,
429,-518.3,-516.7,-3.4,2.9,297.7,0.6,0.00,1.3,243.797,,
430,-514.9,-516.9,0.0,2.9,297.7,0.6,0.00,1.3,244.358,,
431,-518.6,-517.3,-3.7,2.9,297.8,0.6,0.00,1.4,244.951,,
432,-514.6,-516.0,0.3,2.9,297.7,0.6,0.00,1.3,245.528,,
433,-516.3,-516.5,-1.3,2.9,297.6,0.6,0.00,1.3,246.121,,
434,-513.8,-514.9,1.1,2.9,297.9,0.6,0.00,1.3,246.698,,
435,-514.7,-514.9,0.3,2.9,297.8,0.6,0.00,1.3,247.260,,
436,-514.4,-514.3,0.5,2.9,297.8,0.6,0.00,1.4,247.837,,
437,-515.8,-514.9,-0.8,2.9,297.8,0.6,0.00,1.3,248.414,,
438,-516.4,-515.5,-1.5,2.9,297.7,0.6,0.00,1.3,248.991,,
439,-517.5,-516.5,-2.6,2.9,297.7,0.6,0.00,1.3,249.584,,
440,-524.1,-519.3,-9.2,2.9,297.7,0.6,0.00,1.4,250.161,,
441,-518.4,-520.0,-3.4,2.9,297.8,0.6,0.00,1.2,250.754,,
442,-514.8,-519.1,0.1,2.9,297.6,0.6,0.00,1.2,251.331,,
443,-515.5,-516.2,-0.6,2.9,297.6,0.6,0.00,1.2,251.909,,
444,-519.8,-516.7,-4.9,2.9,297.7,0.6,0.00,1.4,252.470,,
445,-513.3,-516.2,1.6,2.9,297.7,0.6,0.00,1.4,253.047,,
446,-520.4,-517.8,-5.5,2.9,297.5,0.6,0.00,1.3,253.640,,
447,-516.3,-516.7,-1.4,2.9,297.8,0.6,0.00,1.3,254.202,,
448,-513.2,-516.6,1.7,2.9,297.8,0.6,0.00,1.4,254.779,,
449,-514.9,-514.8,0.0,2.9,297.6,0.6,0.00,1.4,255.356,,
450,-516.0,-514.7,-1.1,2.9,297.9,0.6,0.00,1.3,255.949,,
451,-515.8,-515.6,-0.9,2.9,297.9,0.6,0.00,1.3,256.526,,
452,-517.6,-516.5,-2.7,2.9,297.9,0.6,0.00,1.3,257.119,,
453,-515.9,-516.4,-1.0,2.9,297.7,0.6,0.00,1.2,257.696,,
454,-517.2,-516.9,-2.3,2.9,297.7,0.6,0.00,1.3,258.273,,
455,-515.4,-516.2,-0.5,2.9,297.7,0.6,0.00,1.3,258.851,,
456,-512.5,-515.0,2.4,2.9,297.6,0.6,0.00,1.3,259.428,,
457,-517.7,-515.2,-2.8,2.9,297.5,0.6,0.00,1.3,259.989,,
458,-514.9,-515.0,0.0,2.9,297.7,0.6,0.00,1.3,260.567,,
459,-517.1,-516.6,-2.1,2.9,297.8,0.6,0.00,1.3,261.144,,
460,-514.5,-515.5,0.4,2.9,297.9,0.6,0.00,1.4,261.721,,
461,-510.1,-513.9,4.8,2.9,297.6,0.6,0.00,1.3,262.298,,
462,-515.9,-513.5,-0.9,2.9,297.6,0.6,0.00,1.3,262.891,,
463,-516.8,-514.3,-1.9,2.9,297.6,0.6,0.00,1.3,263.468,,
464,-517.4,-516.7,-2.5,2.9,297.7,0.6,0.00,1.3,264.061,,
465,-517.1,-517.1,-2.2,2.9,297.6,0.6,0.00,1.2,264.638,,
466,-509.9,-514.8,5.1,2.9,297.9,0.6,0.00,1.3,265.215,,
467,-515.9,-514.3,-1.0,2.9,297.9,0.6,0.00,1.3,265.793,,
468,-517.6,-514.5,-2.7,2.9,297.6,0.6,0.00,1.4,266.354,,
469,-517.9,-517.1,-3.0,2.9,297.4,0.6,0.00,-0.7,266.900,,
470,-515.7,-517.1,-0.8,2.9,297.8,0.6,0.00,0.9,267.477,,
471,-517.4,-517.0,-2.4,2.9,297.6,0.6,0.00,1.3,268.039,,
472,-514.2,-515.8,0.7,2.9,297.3,0.6,0.00,1.2,268.616,,
473,-518.9,-516.8,-4.0,2.9,297.6,0.6,0.00,1.2,269.193,,
474,-515.1,-516.1,-0.2,2.9,297.6,0.6,0.00,1.4,269.755,,
475,-515.1,-516.4,-0.2,2.9,297.8,0.6,0.00,1.4,270.332,,
476,-517.6,-515.9,-2.7,2.9,297.8,0.6,0.00,1.3,270.909,,
477,-519.0,-517.2,-4.1,2.9,297.6,0.6,0.00,1.3,271.487,,
478,-520.3,-519.0,-5.4,2.9,297.5,0.6,0.00,1.4,272.064,,
479,-515.2,-518.2,-0.3,2.9,297.6,0.6,0.00,1.3,272.657,,
480,-516.0,-517.2,-1.1,2.9,297.8,0.6,0.00,1.3,273.218,,
481,-513.3,-514.8,1.6,2.9,297.3,0.6,0.00,1.4,273.811,,
482,-519.8,-516.4,-4.9,2.9,297.6,0.6,0.00,1.3,274.404,,
483,-521.9,-518.3,-7.0,2.9,297.5,0.6,0.00,1.2,274.981,,
484,-519.1,-520.3,-4.2,2.9,297.7,0.6,0.00,1.3,275.558,,
485,-521.0,-520.7,-6.1,2.9,297.7,0.6,0.00,1.3,276.135,,
486,-514.9,-518.3,0.1,2.9,297.4,0.6,0.00,1.4,276.697,,
487,-517.0,-517.6,-2.1,2.9,297.6,0.6,0.00,1.3,277.274,,
488,-516.3,-516.1,-1.4,2.9,297.6,0.6,0.00,1.3,277.851,,
489,-513.9,-515.7,1.0,2.9,297.5,0.6,0.00,1.3,278.429,,
490,-514.0,-514.7,0.9,2.9,297.5,0.6,0.00,1.4,279.006,,
491,-528.8,-518.9,-13.9,2.9,297.6,0.6,0.00,1.3,279.599,,
492,-523.0,-521.9,-8.0,2.9,297.6,0.6,0.00,1.3,280.191,,
493,-514.0,-521.9,1.0,2.9,297.5,0.6,0.00,1.3,280.753,,
494,-509.0,-515.3,5.9,2.9,297.7,0.6,0.00,1.3,281.346,,
495,-518.4,-513.8,-3.5,2.9,297.6,0.6,0.00,1.3,281.923,,
496,-514.0,-513.8,0.9,2.9,297.6,0.6,0.00,1.3,282.500,,
497,-513.1,-515.2,1.8,2.9,297.5,0.6,0.00,1.2,283.062,,
498,-519.6,-515.6,-4.7,2.9,297.5,0.6,0.00,1.4,283.639,,
499,-520.0,-517.6,-5.1,2.9,297.7,0.6,0.00,1.4,284.216,,
500,-514.4,-518.0,0.5,2.9,297.5,0.6,0.00,1.3,284.793,,
501,-513.5,-516.0,1.4,2.9,297.6,0.6,0.00,1.3,285.371,,
502,-520.9,-516.3,-5.9,2.9,297.5,0.6,0.00,1.4,285.963,,
503,-514.7,-516.4,0.2,3.0,297.5,0.6,0.00,1.3,286.541,,
504,-524.0,-519.9,-9.1,2.9,297.8,0.6,0.00,1.3,287.133,,
505,-515.4,-518.0,-0.5,3.0,297.6,0.6,0.00,1.3,287.711,,
506,-505.3,-514.9,9.6,3.0,297.5,0.6,0.00,1.4,288.272,,
507,-517.0,-512.5,-2.0,3.0,297.5,0.6,0.00,1.3,288.865,,
508,-512.1,-511.4,2.8,3.0,297.5,0.7,0.00,1.3,289.427,,
509,-516.6,-515.2,-1.7,3.0,297.4,0.7,0.00,1.4,290.004,,
510,-513.1,-513.9,1.8,3.0,297.7,0.7,0.00,1.4,290.581,,
511,-516.6,-515.4,-1.7,3.0,297.6,0.7,0.00,1.3,291.158,,
512,-512.2,-514.0,2.7,3.0,297.5,0.7,0.00,1.3,291.735,,
513,-517.2,-515.3,-2.3,3.0,297.5,0.7,0.00,1.3,292.313,,
514,-512.9,-514.1,2.0,3.0,297.5,0.7,0.00,-0.2,292.874,,
515,-512.8,-514.3,2.1,3.0,297.4,0.7,0.00,0.2,293.451,,
516,-518.3,-514.6,-3.4,3.0,297.8,0.7,0.00,0.2,294.029,,
517,-515.9,-515.6,-1.0,3.0,297.3,0.7,0.00,0.4,294.606,,
518,-514.0,-516.1,0.9,3.0,297.4,0.7,0.00,0.6,295.183,,
519,-513.1,-514.3,1.8,3.0,297.4,0.7,0.00,0.7,295.760,,
520,-511.3,-512.8,3.7,3.0,297.3,0.7,0.00,0.8,296.337,,
521,-514.8,-513.0,0.1,3.0,297.5,0.7,0.00,0.8,296.915,,
522,-513.4,-513.2,1.5,3.0,297.6,0.7,0.00,1.3,297.476,,
523,-517.4,-515.2,-2.5,3.0,297.4,0.7,0.00,1.3,298.053,,
524,-516.5,-515.8,-1.6,3.0,297.4,0.7,0.00,1.3,298.631,,
525,-511.5,-515.1,3.4,3.0,297.4,0.7,0.00,1.3,299.208,,
526,-510.5,-512.8,4.4,3.0,297.6,0.7,0.00,1.3,299.785,,
527,-515.1,-512.4,-0.2,3.0,297.5,0.7,0.00,1.3,300.347,,
528,-518.3,-514.6,-3.4,3.0,297.2,0.7,0.00,1.4,300.924,,
529,-516.7,-516.7,-1.8,3.0,297.7,0.7,0.00,1.4,301.501,,
530,-512.5,-515.8,2.4,3.0,297.4,0.7,0.00,1.3,302.078,,
531,-517.8,-515.7,-2.9,3.0,297.5,0.7,0.00,1.3,302.655,,
532,-513.4,-514.6,1.5,3.0,297.5,0.7,0.00,1.4,303.248,,
533,-512.8,-514.7,2.1,3.0,297.4,0.7,0.00,1.2,303.841,,
534,-511.2,-512.4,3.8,3.0,297.5,0.7,0.00,1.4,304.403,,
535,-518.0,-514.0,-3.1,3.0,297.4,0.7,0.00,1.3,304.995,,
536,-516.2,-515.1,-1.2,3.0,297.4,0.7,0.00,1.3,305.573,,
537,-517.7,-517.3,-2.8,3.0,297.5,0.7,0.00,1.3,306.150,,
538,-519.8,-517.9,-4.9,3.0,297.4,0.7,0.00,1.4,306.711,,
539,-515.2,-517.6,-0.3,3.0,297.7,0.7,0.00,1.3,307.289,,
540,-511.9,-515.6,3.0,3.0,297.3,0.7,0.00,1.3,307.866,,
541,-516.0,-514.4,-1.1,3.0,297.3,0.7,0.00,1.3,308.443,,
542,-513.7,-513.9,1.2,3.0,297.5,0.7,0.00,1.3,309.020,,
543,-514.9,-514.9,0.0,3.0,297.5,0.7,0.00,1.4,309.613,,
544,-515.4,-514.7,-0.5,3.0,297.5,0.7,0.00,1.3,310.206,,
545,-514.8,-515.0,0.1,3.0,297.6,0.7,0.00,1.3,310.783,,
546,-517.6,-515.9,-2.7,3.0,297.3,0.7,0.00,1.2,311.360,,
547,-513.9,-515.4,1.1,3.0,297.2,0.7,0.00,1.3,311.937,,
548,-518.4,-516.6,-3.5,3.0,297.4,0.7,0.00,1.3,312.499,,
549,-509.1,-513.8,5.8,3.0,297.3,0.7,0.00,1.4,313.076,,
550,-515.4,-514.3,-0.5,3.0,297.5,0.7,0.00,1.3,313.653,,
551,-516.4,-513.6,-1.4,3.0,297.3,0.7,0.00,1.3,314.231,,
552,-517.9,-516.5,-2.9,3.0,297.3,0.7,0.00,1.3,314.808,,
553,-516.6,-516.9,-1.6,3.0,297.3,0.7,0.00,-0.5,315.354,,
554,-518.0,-517.5,-3.1,3.0,297.4,0.7,0.00,1.0,315.931,,
555,-520.9,-518.5,-5.9,3.0,297.5,0.7,0.00,1.3,316.493,,
556,-516.8,-518.6,-1.9,3.0,297.3,0.7,0.00,1.3,317.070,,
557,-512.9,-516.8,2.1,3.0,297.5,0.7,0.00,1.3,317.631,,
558,-515.0,-514.9,-0.1,3.0,297.3,0.7,0.00,1.3,318.209,,
559,-518.7,-515.5,-3.8,3.0,297.3,0.7,0.00,1.4,318.786,,
560,-518.5,-517.4,-3.5,3.0,297.4,0.7,0.00,1.4,319.363,,
561,-514.8,-517.3,0.1,3.0,297.3,0.7,0.00,1.4,319.956,,
562,-521.3,-518.2,-6.4,3.0,297.4,0.7,0.00,1.2,320.549,,
563,-514.6,-516.9,0.3,3.0,297.3,0.7,0.00,1.2,321.126,,
564,-513.0,-516.3,1.9,3.0,297.3,0.7,0.00,1.2,321.703,,
565,-520.2,-515.9,-5.3,3.0,297.1,0.7,0.00,1.3,322.280,,
566,-514.8,-516.0,0.1,3.0,297.5,0.7,0.00,1.3,322.857,,
567,-512.8,-515.9,2.1,3.0,297.4,0.7,0.00,1.3,323.419,,
568,-518.5,-515.3,-3.5,3.0,297.4,0.7,0.00,1.4,323.996,,
569,-522.4,-517.9,-7.4,3.0,297.4,0.7,0.00,1.4,324.573,,
570,-515.7,-518.8,-0.8,3.0,297.5,0.7,0.00,1.3,325.151,,
571,-515.0,-517.7,-0.1,3.0,297.5,0.7,0.00,1.3,325.728,,
572,-515.5,-515.4,-0.6,3.0,297.3,0.7,0.00,1.4,326.321,,
573,-510.9,-513.8,4.0,3.0,297.2,0.7,0.00,1.3,326.898,,
574,-514.4,-513.6,0.5,3.0,297.2,0.7,0.00,1.3,327.475,,
575,-520.8,-515.4,-5.9,3.0,297.5,0.7,0.00,1.3,328.068,,
576,-517.9,-517.7,-3.0,3.0,297.3,0.7,0.00,1.3,328.645,,
577,-518.3,-519.0,-3.3,3.0,297.4,0.7,0.00,1.2,329.222,,
578,-514.2,-516.8,0.7,3.0,297.2,0.7,0.00,1.3,329.784,,
579,-518.5,-517.0,-3.6,3.0,297.2,0.7,0.00,1.3,330.361,,
580,-514.3,-515.7,0.6,3.0,297.3,0.7,0.00,1.3,330.938,,
581,-516.2,-516.3,-1.2,3.0,297.3,0.7,0.00,1.3,331.515,,
582,-514.7,-515.1,0.2,3.0,297.3,0.7,0.00,1.3,332.093,,
583,-513.7,-514.9,1.2,3.0,297.3,0.7,0.00,1.3,332.685,,
584,-518.3,-515.6,-3.4,3.0,297.2,0.7,0.00,1.4,333.263,,
585,-518.1,-516.7,-3.2,3.0,297.2,0.7,0.00,1.3,333.855,,
586,-513.3,-516.6,1.6,3.0,297.2,0.7,0.00,1.2,334.433,,
587,-518.1,-516.5,-3.2,3.0,297.3,0.7,0.00,1.3,334.994,,
588,-518.7,-516.7,-3.8,3.0,297.3,0.7,0.00,1.4,335.587,,
589,-518.1,-518.3,-3.2,3.0,297.0,0.7,0.00,1.4,336.149,,
590,-514.4,-517.1,0.5,3.0,297.2,0.7,0.00,1.3,336.726,,
591,-516.4,-516.3,-1.5,3.0,297.3,0.7,0.00,1.4,337.303,,
592,-520.0,-516.9,-5.1,3.0,297.2,0.7,0.00,1.3,337.880,,
593,-514.8,-517.1,0.1,3.0,297.3,0.7,0.00,1.3,338.457,,
594,-516.6,-517.1,-1.7,3.0,297.1,0.7,0.00,1.3,339.050,,
595,-517.0,-516.1,-2.1,3.0,297.4,0.7,0.00,1.3,339.627,,
596,-513.2,-515.6,1.7,3.0,297.5,0.7,0.00,1.3,340.220,,
597,-513.8,-514.7,1.1,3.0,297.3,0.7,0.00,1.3,340.797,,
598,-516.4,-514.5,-1.5,3.0,296.9,0.7,0.00,1.0,341.390,,
599,-514.2,-514.8,0.7,3.0,297.2,0.7,0.00,1.0,341.967,,
600,-514.8,-515.2,0.1,2.9,297.3,0.7,0.00,1.0,342.545,,
601,-510.3,-513.1,4.6,2.9,297.2,0.7,0.00,1.1,343.122,,
602,-517.9,-514.3,-3.0,3.0,297.3,0.7,0.00,1.1,343.699,,
603,-510.8,-513.0,4.1,3.0,297.1,0.7,0.00,1.1,344.276,,
604,-512.0,-513.6,2.9,3.0,297.1,0.7,0.00,1.2,344.853,,
605,-515.0,-512.6,-0.1,3.0,297.2,0.7,0.00,1.2,345.431,,
606,-518.0,-515.0,-3.1,3.0,297.2,0.7,0.00,1.2,346.008,,
607,-512.3,-515.1,2.6,3.0,297.1,0.7,0.00,1.3,346.569,,
608,-511.1,-513.8,3.8,3.0,297.0,0.7,0.00,1.3,347.147,,
609,-513.6,-512.3,1.3,3.0,297.2,0.7,0.00,1.3,347.724,,
610,-515.5,-513.4,-0.6,3.0,297.0,0.7,0.00,1.4,348.301,,
611,-516.4,-515.2,-1.5,3.0,297.1,0.7,0.00,1.4,348.878,,
612,-518.0,-516.6,-3.1,3.0,297.2,0.7,0.00,1.3,349.455,,
613,-511.4,-515.3,3.5,3.0,297.2,0.7,0.00,1.4,350.033,,
614,-513.0,-514.2,1.9,3.0,297.1,0.7,0.00,1.3,350.610,,
615,-515.8,-513.4,-0.9,3.0,297.0,0.7,0.00,1.4,351.187,,
616,-516.9,-515.2,-2.0,3.0,297.4,0.7,0.00,1.3,351.780,,
617,-514.4,-515.7,0.5,3.0,297.1,0.7,0.00,1.4,352.357,,
618,-514.8,-515.4,0.1,3.0,297.0,0.7,0.00,1.4,352.934,,
619,-515.8,-515.0,-0.8,3.0,297.3,0.7,0.00,1.3,353.527,,
620,-520.7,-517.1,-5.8,2.9,297.3,0.7,0.00,1.3,354.104,,
621,-517.0,-517.8,-2.1,3.0,297.1,0.7,0.00,0.9,354.697,,
622,-514.4,-517.4,0.5,2.9,297.1,0.7,0.00,1.3,355.259,,
623,-516.1,-515.8,-1.1,2.9,297.0,0.8,0.00,1.2,355.851,,
624,-512.9,-514.5,2.0,2.9,297.1,0.8,0.00,0.3,356.444,,
625,-517.9,-515.6,-2.9,2.9,296.9,0.8,0.00,0.5,357.021,,
626,-513.8,-514.9,1.1,2.9,297.1,0.8,0.00,0.5,357.599,,
627,-517.1,-516.3,-2.2,2.9,297.2,0.8,0.00,0.7,358.176,,
628,-515.7,-515.5,-0.8,2.9,296.9,0.8,0.00,0.8,358.753,,
629,-518.4,-517.1,-3.5,2.9,297.3,0.8,0.00,0.9,359.330,,
630,-514.1,-516.1,0.8,2.9,297.0,0.8,0.00,0.9,359.907,,
631,-511.8,-514.8,3.1,2.9,297.1,0.8,0.00,1.1,360.485,,
632,-515.4,-513.8,-0.5,2.9,297.0,0.8,0.00,1.0,361.062,,
633,-516.5,-514.6,-1.6,2.9,297.0,0.8,0.00,1.0,361.639,,
634,-512.7,-514.9,2.2,2.9,297.2,0.8,0.00,1.1,362.216,,
635,-514.5,-514.6,0.4,2.9,297.0,0.8,0.00,0.2,362.809,,
636,-518.1,-515.1,-3.2,2.9,297.0,0.8,0.00,1.2,363.371,,
637,-521.6,-518.1,-6.7,2.9,297.1,0.8,0.00,1.2,363.948,,
638,-520.2,-520.0,-5.3,2.9,297.0,0.8,0.00,0.5,364.541,,
639,-511.0,-517.6,3.9,2.9,297.3,0.8,0.00,0.8,365.118,,
640,-512.1,-514.4,2.8,2.9,297.1,0.8,0.00,0.8,365.695,,
641,-511.4,-511.5,3.5,2.9,297.0,0.8,0.00,1.0,366.272,,
642,-517.0,-513.5,-2.1,3.0,297.1,0.8,0.00,1.0,366.849,,
643,-515.1,-514.5,-0.2,2.9,297.0,0.8,0.00,1.0,367.427,,
644,-515.1,-515.7,-0.2,2.9,297.0,0.8,0.00,1.1,368.004,,
645,-518.3,-516.2,-3.4,2.9,296.9,0.8,0.00,1.3,368.565,,
646,-516.2,-516.5,-1.3,2.9,297.1,0.8,0.00,1.4,369.143,,
647,-511.0,-515.1,3.9,2.9,297.1,0.8,0.00,1.1,369.735,,
648,-511.8,-513.0,3.1,2.9,297.1,0.8,0.00,1.2,370.313,,
649,-512.1,-511.6,2.8,2.9,297.0,0.8,0.00,0.6,370.905,,
650,-514.8,-512.9,0.1,2.9,297.0,0.8,0.00,0.8,371.483,,
651,-517.9,-514.9,-3.0,2.9,297.0,0.8,0.00,0.8,372.060,,
652,-513.3,-515.3,1.6,2.9,297.1,0.8,0.00,0.8,372.637,,
